Article,Best Topic,Likelihood,Keywords
4998,5,0.2585825027685494,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
4999,0,0.1554741554741555,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
5000,3,0.18546365914786972,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5001,10,0.11528822055137845,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5002,8,0.1015406162464986,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
5003,10,0.11674347158218126,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5004,8,0.2020757020757021,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
5005,10,0.21492921492921493,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5006,10,0.21798941798941804,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5007,3,0.289738430583501,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5008,10,0.13586225450632233,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5009,10,0.13437328954570335,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5010,10,0.1356421356421356,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5011,8,0.20247543461829173,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
5012,13,0.15281140704869517,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5013,13,0.29276895943562614,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5014,4,0.13605442176870744,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5015,4,0.30401684483317143,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5016,1,0.15508717148061413,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5017,9,0.16109926557687754,"spokesman, state, today, official, source, government, ship, strike, work, day"
5018,0,0.16723809523809527,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
5019,13,0.2770191409897292,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5020,13,0.33599903065551917,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5021,9,0.3966885604816639,"spokesman, state, today, official, source, government, ship, strike, work, day"
5022,0,0.1703199798437894,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
5023,2,0.1955847473088853,"year, dlrs, end, expect, report, early, total, month, period, week"
5024,4,0.2556713672593501,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5025,4,0.4518140589569161,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5026,10,0.10949690610707556,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5027,13,0.39259538467981747,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5028,13,0.2651316937031224,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5029,10,0.21984476610027268,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5030,8,0.18988464951197873,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
5031,5,0.24860763018657753,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
5032,0,0.20748299319727903,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
5033,3,0.10512129380053907,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5034,13,0.1682946682946683,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5035,0,0.439360119047619,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
5036,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
5037,4,0.20233314209217826,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5038,3,0.13917233560090697,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5039,6,0.24951606658923736,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
5040,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
5041,5,0.17433862433862432,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
5042,6,0.3056878306878306,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
5043,13,0.2710317460317461,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5044,13,0.15767195767195763,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5045,5,0.16687552213868007,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
5046,9,0.3324348607367475,"spokesman, state, today, official, source, government, ship, strike, work, day"
5047,13,0.2873194221508829,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5048,4,0.3072944533618692,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5049,3,0.13283208020050127,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5050,10,0.12141826427540711,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5051,6,0.13584827870542157,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
5052,6,0.14162028447742733,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
5053,1,0.13835263835263836,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5054,8,0.13990929705215416,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
5055,8,0.10563765736179527,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
5056,1,0.16780045351473927,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5057,1,0.16544566544566547,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5058,13,0.15547415547415552,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5059,3,0.10331890331890331,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5060,3,0.10317460317460311,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5061,5,0.2601325319771922,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
5062,4,0.1004423627374447,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5063,3,0.15544608648056923,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5064,3,0.10317460317460314,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5065,11,0.1519274376417234,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
5066,0,0.4200530652143556,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
5067,4,0.13466461853558623,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5068,1,0.13964876730834175,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5069,13,0.1510204081632653,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5070,4,0.18253968253968253,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5071,12,0.1537176274018379,"buy, analyst, firm, market, investment, sell, give, make, base, add"
5072,6,0.2224310776942356,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
5073,0,0.10982410982410983,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
5074,3,0.15736179529282976,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5075,13,0.15817321080478974,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5076,13,0.2135449735449736,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5077,13,0.2858560090702949,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5078,13,0.5207267479994753,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5079,1,0.1578231292517007,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5080,6,0.13793874357254635,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
5081,10,0.13871635610766042,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5082,9,0.31880802635519623,"spokesman, state, today, official, source, government, ship, strike, work, day"
5083,13,0.29730693775637607,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5084,13,0.29464285714285726,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5085,3,0.30252100840336144,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5086,12,0.14786967418546368,"buy, analyst, firm, market, investment, sell, give, make, base, add"
5087,4,0.24437830687830692,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5088,11,0.26593406593406593,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
5089,10,0.32055246340960636,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5090,7,0.26995464852607703,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
5091,10,0.22411750769959723,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5092,6,0.1977202514115266,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
5093,5,0.19631185807656398,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
5094,3,0.12169312169312162,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5095,10,0.12862616310892172,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5096,9,0.2844272844272844,"spokesman, state, today, official, source, government, ship, strike, work, day"
5097,3,0.15427457532720693,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5098,11,0.3645238095238096,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
5099,1,0.17919454283090652,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5100,3,0.28015873015873016,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5101,13,0.17767537122375826,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
5102,3,0.16957026713124274,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5103,9,0.23294723294723294,"spokesman, state, today, official, source, government, ship, strike, work, day"
5104,6,0.26534544453619596,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
5105,4,0.21474183543149067,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
5106,5,0.168856048166393,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
5107,3,0.10714285714285711,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5108,8,0.17555938037865754,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
5109,1,0.23129251700680273,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5110,1,0.13824884792626724,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5111,2,0.19387755102040813,"year, dlrs, end, expect, report, early, total, month, period, week"
5112,3,0.14012041598248492,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5113,1,0.1669000933706816,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5114,10,0.09288653733098175,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
5115,3,0.1884920634920635,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
5116,1,0.09969367864104703,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
5117,6,0.12083973374295955,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
